Name	*StringName	Id	Pal	Act	QuestFlag	QuestFlagEx	Layer	SizeX	SizeY	SizeX(N)	SizeY(N)	SizeX(H)	SizeY(H)	OffsetX	OffsetY	Depend	Teleport	Rain	Mud	NoPer	LOSDraw	FloorFilter	BlankScreen	DrawEdges	*IsInside	DrlgType	LevelType	SubType	SubTheme	SubWaypoint	SubShrine	Vis0	Vis1	Vis2	Vis3	Vis4	Vis5	Vis6	Vis7	Warp0	Warp1	Warp2	Warp3	Warp4	Warp5	Warp6	Warp7	Intensity	Red	Green	Blue	Portal	Position	SaveMonsters	Quest	WarpDist	MonLvl	MonLvl(N)	MonLvl(H)	MonLvlEx	MonLvlEx(N)	MonLvlEx(H)	MonDen	MonDen(N)	MonDen(H)	MonUMin	MonUMax	MonUMin(N)	MonUMax(N)	MonUMin(H)	MonUMax(H)	MonWndr	MonSpcWalk	NumMon	mon1	mon2	mon3	mon4	mon5	mon6	mon7	mon8	mon9	mon10	mon11	mon12	mon13	mon14	mon15	mon16	mon17	mon18	mon19	mon20	mon21	mon22	mon23	mon24	mon25	rangedspawn	nmon1	nmon2	nmon3	nmon4	nmon5	nmon6	nmon7	nmon8	nmon9	nmon10	nmon11	nmon12	nmon13	nmon14	nmon15	nmon16	nmon17	nmon18	nmon19	nmon20	nmon21	nmon22	nmon23	nmon24	nmon25	umon1	umon2	umon3	umon4	umon5	umon6	umon7	umon8	umon9	umon10	umon11	umon12	umon13	umon14	umon15	umon16	umon17	umon18	umon19	umon20	umon21	umon22	umon23	umon24	umon25	cmon1	cmon2	cmon3	cmon4	cpct1	cpct2	cpct3	cpct4	camt1	camt2	camt3	camt4	Themes	SoundEnv	Waypoint	LevelName	LevelWarp	LevelEntry	ObjGrp0	ObjGrp1	ObjGrp2	ObjGrp3	ObjGrp4	ObjGrp5	ObjGrp6	ObjGrp7	ObjPrb0	ObjPrb1	ObjPrb2	ObjPrb3	ObjPrb4	ObjPrb5	ObjPrb6	ObjPrb7	LevelGroup
Act 4 - Mesa 3	City of the Damned	106	3	3			77	80	64	80	64	80	64	-1	-1	0	1	0	0	0	0	1	1	0	0	3	27	-1	-1	-1	-1	0	107	0	0	0	0	0	0	-1	69	-1	-1	-1	-1	-1	-1	40	255	255	255	0	0	1	0	2025	27	52	77	27	64	93	800	800	800	8	10	8	10	8	10	1	0	3	baboon7	baboon6	batdemon4	bighead5	brute5_28	clawviper5	cr_lancer5	crownest2_28	fallen2_28	fetishshaman5	fingermage4	frozenhorror2_25	goatman8_28	cowking	imp8_25	megademon3	mosquito4	pantherwoman1_27	putriddefiler4_28	sandraider5	scarab1_28	siegebeast3_25	skmage_pois4_24	slinger5_28	succubuswitch3_28		baboon7	baboon6	batdemon4	bighead5	brute5_28	clawviper5	cr_lancer5	crownest2_28	fallen2_28	fetishshaman5	fingermage4	frozenhorror2_25	goatman8_28	cowking	imp8_25	megademon3	mosquito4	pantherwoman1_27	putriddefiler4_28	sandraider5	scarab1_28	siegebeast3_25	skmage_pois4_24	slinger5_28	succubuswitch3_28	baboon7	batdemon4	bighead5	brute5_28	clawviper5	cr_lancer5	fallen2_28	fetishshaman5	fingermage4	frozenhorror2_25	goatman8_28	cowking	imp8_25	megademon3	mosquito4	pantherwoman1_27	putriddefiler4_28	sandraider5	scarab1_28	skmage_pois4_24	slinger5_28	succubuswitch3_28																0	32	28	City of the Damned	To The City of the Damned	EnteringTheCityOfTheDamned	46	47	77	0	0	0	0	0	30	80	70	0	0	0	0	0	Act 4 - City of the Damned
Act 4 - Lava 1	River of Flame	107	3	3			78	200	200	200	200	200	200	-1	-1	0	1	0	0	0	0	1	1	0	0	1	28	-1	-1	-1	-1	106	108	0	0	0	0	0	0	70	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	0	1	0	3800	27	52	77	27	64	94	800	800	800	6	7	6	7	6	7	1	5	3	arach5_28	baboon6_28	bighead5	clawviper5	corruptrogue1_27	cr_archer5	crownest2_28	fallenshaman8_26	fetishblow8	fetishshaman6	fingermage4	goatman8_28	hellbovine	mummy6	quillrat4_26	reanimatedhorde3_26	sandleaper5	sandraider5	scarab7	succubuswitch3_28	unraveler9_27	vampire9	vulture2_28	willowisp3	zealot4		arach5_28	baboon6_28	bighead5	clawviper5	corruptrogue1_27	cr_archer5	crownest2_28	fallenshaman8_26	fetishblow8	fetishshaman6	fingermage4	goatman8_28	hellbovine	mummy6	quillrat4_26	reanimatedhorde3_26	sandleaper5	sandraider5	scarab7	succubuswitch3_28	unraveler9_27	vampire9	vulture2_28	willowisp3	zealot4	arach5_28	bighead5	clawviper5	corruptrogue1_27	cr_archer5	fallenshaman8_26	fetishblow8	fetishshaman6	fingermage4	goatman8_28	hellbovine	mummy6	quillrat4_26	reanimatedhorde3_26	sandleaper5	sandraider5	scarab7	succubuswitch3_28	unraveler9_27	vampire9	vulture2_28	willowisp3	zealot4															0	33	29	River of Flame	To The River of Flame	EnteringTheRiverOfFlame	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	Act 4 - River of Flame
Act 4 - Diablo 1	The Chaos Sanctuary	108	3	3			78	120	120	120	120	120	120	1500	1000	0	1	0	0	0	0	1	1	0	0	3	28	-1	-1	-1	-1	107	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	80	255	255	255	0	0	1	0	2025	28	53	78	28	65	94	800	800	800	6	7	6	7	6	7	1	0	3	arach5_28	baboon6_28	blunderbore3	clawviper4_28	corruptrogue1_27	cr_archer1_28	cr_lancer6_28	crownest2_28	doomknight3	fallen2_28	fetish4_28	fingermage4	frogdemon2_28	hellbovine	mosquito4_28	quillrat4_26	regurgitator2	siegebeast3_25	skmage_cold1_28	succubuswitch3_28	swarm3_28	unraveler9_27	vampire8	vulture2_28	zealot2_28		arach5_28	baboon6_28	blunderbore3	clawviper4_28	corruptrogue1_27	cr_archer1_28	cr_lancer6_28	crownest2_28	doomknight3	fallen2_28	fetish4_28	fingermage4	frogdemon2_28	hellbovine	mosquito4_28	quillrat4_26	regurgitator2	siegebeast3_25	skmage_cold1_28	succubuswitch3_28	swarm3_28	unraveler9_27	vampire8	vulture2_28	zealot2_28	arach5_28	blunderbore3	clawviper4_28	corruptrogue1_27	cr_archer1_28	cr_lancer6_28	doomknight3	fallen2_28	fetish4_28	fingermage4	frogdemon2_28	hellbovine	mosquito4_28	quillrat4_26	regurgitator2	skmage_cold1_28	succubuswitch3_28	swarm3_28	unraveler9_27	vampire8	vulture2_28	zealot2_28																0	34	255	Chaos Sanctum	To Chaos Sanctum	EnteringChaosSanctum	48	49	0	0	0	0	0	0	30	50	0	0	0	0	0	0	Act 4 - Chaos Sanctuary
Expansion																																																																																																																																																																																									
Act 5 - Town	Harrogath	109	4	4			79	40	40	40	40	40	40	1000	1000	0	1	1	0	0	0	1	1	0	0	2	29	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	0	0	2025	0	0	0				0	0	0							0	0																																																																																										0	36	30	Harrogath	To Harrogath	EnteringHarrogath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Act 5 - Town
Act 5 - Siege 1	Bloody Foothills	110	4	4			79	240	48	240	48	240	48	760	1000	0	1	1	0	0	0	0	1	0	0	3	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	2025	24	49	74	24	65	89	0	650	650	4	6	4	6	4	6	0	0	3	arach4	baboon3	brute5	deathmauler6_21	dkmag2_25	fallen5_23	fingermage1	frogdemon1	imp8_25	mosquito4	mummy5	pantherwoman1_27	putriddefiler5_21	sandmaggot5	scarab8	skeleton3_26	skmage_cold2_22	skmage_fire2_21	slinger5_22	snowyeti1_26	suicideminion6_25	swarm3	unraveler9_27	vampire8	vulture3	1	arach4	baboon3	brute5	deathmauler6_21	dkmag2_25	fallen5_23	fingermage1	frogdemon1	imp8_25	mosquito4	mummy5	pantherwoman1_27	putriddefiler5_21	sandmaggot5	scarab8	skeleton3_26	skmage_cold2_22	skmage_fire2_21	slinger5_22	snowyeti1_26	suicideminion6_25	swarm3	unraveler9_27	vampire8	vulture3	arach4	baboon3	brute5	deathmauler6_21	dkmag2_25	fallen5_23	fingermage1	frogdemon1	imp8_25	mosquito4	mummy5	pantherwoman1_27	putriddefiler5_21	sandmaggot5	scarab8	skeleton3_26	skmage_cold2_22	skmage_fire2_21	slinger5_22	snowyeti1_26	swarm3	unraveler9_27	vampire8	vulture3		bunny				3								0	37	255	Bloody Foothills	To The Bloody Foothills	EnteringTheBloodyFoothills	99	100	101	102	103	104	105	106	40	25	25	25	25	25	25	25	Act 5 - Bloody Foothills
Act 5 - Barricade 1	Frigid Highlands	111	4	4			79	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	0	0	0	0	1	0	0	3	31	10	1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	3900	25	50	75	25	66	90	450	450	450	9	11	9	11	9	11	0	0	3	baboon4	bighead5	bonefetish3	deathmauler3_28	doomknight1	fallen2_28	fallenshaman4_22	foulcrow4	goatman9_23	megademon1	mosquito2	mummy4	overseer3_28	pantherwoman1_27	putriddefiler4_28	reanimatedhorde3_26	sandleaper5	scarab5	skeleton3_26	skmage_cold2_22	skmage_fire2_25	snowyeti1_22	willowisp4	wraith5	zealot2	1	baboon4	bighead5	bonefetish3	deathmauler3_28	doomknight1	fallen2_28	fallenshaman4_22	foulcrow4	goatman9_23	megademon1	mosquito2	mummy4	overseer3_28	pantherwoman1_27	putriddefiler4_28	reanimatedhorde3_26	sandleaper5	scarab5	skeleton3_26	skmage_cold2_22	skmage_fire2_25	snowyeti1_22	willowisp4	wraith5	zealot2	baboon4	bighead5	bonefetish3	deathmauler3_28	doomknight1	fallen2_28	fallenshaman4_22	foulcrow4	goatman9_23	megademon1	mosquito2	mummy4	overseer3_28	pantherwoman1_27	putriddefiler4_28	reanimatedhorde3_26	sandleaper5	scarab5	skeleton3_26	skmage_cold2_22	skmage_fire2_25	snowyeti1_22	willowisp4	wraith5	zealot2	bunny				2								0	37	31	Rigid Highlands	To The Rigid Highlands	EnteringTheRigidHighlands	99	100	101	102	103	104	105	106	25	25	25	25	25	25	25	25	Act 5 - Frigid Highlands
Act 5 - Barricade 2	Arreat Plateau	112	4	4			79	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	0	0	0	0	1	0	0	3	31	10	1	-1	-1	0	0	113	0	0	0	0	0	-1	-1	71	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	2025	26	51	76	26	67	90	350	350	350	9	11	9	11	9	11	0	0	3	bighead5	blunderbore3	cr_archer5	dkmag2_25	fallenshaman8_26	fetish8	fetishblow5	frozenhorror2_25	imp8_25	minion11_25	mummy6	overseer3_28	quillrat4_26	regurgitator2	sandleaper5	sandmaggot6	siegebeast3_25	skmage_ltng4_26	skmage_pois4_24	slinger5_28	suicideminion6_25	vilemother2	vulture4	wraith6_26	zombie3_26	1	bighead5	blunderbore3	cr_archer5	dkmag2_25	fallenshaman8_26	fetish8	fetishblow5	frozenhorror2_25	imp8_25	minion11_25	mummy6	overseer3_28	quillrat4_26	regurgitator2	sandleaper5	sandmaggot6	siegebeast3_25	skmage_ltng4_26	skmage_pois4_24	slinger5_28	suicideminion6_25	vilemother2	vulture4	wraith6_26	zombie3_26	bighead5	blunderbore3	cr_archer5	dkmag2_25	fallenshaman8_26	fetish8	fetishblow5	frozenhorror2_25	imp8_25	minion11_25	mummy6	overseer3_28	quillrat4_26	regurgitator2	sandleaper5	sandmaggot6	skmage_ltng4_26	skmage_pois4_24	slinger5_28	vilemother2	vulture4	wraith6_26	zombie3_26			bunny				2								0	37	32	Arreat Plateau	To The Arreat Plateau	EnteringTheArreatPlateau	99	100	101	102	103	104	105	106	25	25	25	26	25	25	25	25	Act 5 - Arreat Plateau
Act 5 - Ice Cave 1	Crystalline Passage	113	4	4			80	200	200	200	200	200	200	2000	1000	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	112	115	114	0	0	0	0	0	73	74	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	68	91	700	700	700	7	9	7	9	7	9	1	0	3	arach5_28	bighead5	cantor5_28	cr_archer1_28	crownest2_28	fallen2_28	fetishblow2_29	foulcrow4_26	megademon6	mosquito4_28	pantherwoman1_27	quillrat8	reanimatedhorde3_26	siegebeast3_29	skeleton3_26	skmage_pois7_29	snowyeti1_26	succubus1	succubuswitch1	suicideminion1	vampire7_29	vilemother4	vulture2_28	wraith6_26	zealot2_28	1	arach5_28	bighead5	cantor5_28	cr_archer1_28	crownest2_28	fallen2_28	fetishblow2_29	foulcrow4_26	megademon6	mosquito4_28	pantherwoman1_27	quillrat8	reanimatedhorde3_26	siegebeast3_29	skeleton3_26	skmage_pois7_29	snowyeti1_26	succubus1	succubuswitch1	suicideminion1	vampire7_29	vilemother4	vulture2_28	wraith6_26	zealot2_28	arach5_28	bighead5	cantor5_28	cr_archer1_28	fallen2_28	fetishblow2_29	foulcrow4_26	megademon6	mosquito4_28	pantherwoman1_27	quillrat8	reanimatedhorde3_26	skeleton3_26	skmage_pois7_29	snowyeti1_26	succubus1	succubuswitch1	vampire7_29	vilemother4	vulture2_28	wraith6_26	zealot2_28																0	39	33	Crystalized Cavern Level 1	To The Crystalized Cavern Level 1	EnteringTheCrystalizedCavernLevel1	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	Act 5 - Crystalline Passage
Act 5 - Ice Cave 1A	Frozen River	114	4	4			81	64	64	64	64	64	64	2000	1300	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	113	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	68	92	800	800	800	6	8	6	8	6	8	1	0	3	arach5_28	batdemon7	bighead5	brute5_28	clawviper6	cr_archer1_28	crownest2_28	dkfig2_29	fallenshaman8_26	fetish4_28	fetishblow2_29	fingermage4	goatman8_28	hellbovine	pantherwoman1_27	regurgitator2	sandleaper5	skmage_cold1_28	skmage_ltng4_26	slinger4_28	slinger5_28	succubus1	suicideminion1	vilemother3	zealot2_28	1	arach5_28	batdemon7	bighead5	brute5_28	clawviper6	cr_archer1_28	crownest2_28	dkfig2_29	fallenshaman8_26	fetish4_28	fetishblow2_29	fingermage4	goatman8_28	hellbovine	pantherwoman1_27	regurgitator2	sandleaper5	skmage_cold1_28	skmage_ltng4_26	slinger4_28	slinger5_28	succubus1	suicideminion1	vilemother3	zealot2_28	arach5_28	batdemon7	bighead5	brute5_28	clawviper6	cr_archer1_28	dkfig2_29	fallenshaman8_26	fetish4_28	fetishblow2_29	fingermage4	goatman8_28	hellbovine	pantherwoman1_27	regurgitator2	sandleaper5	skmage_cold1_28	skmage_ltng4_26	slinger4_28	slinger5_28	succubus1	vilemother3	zealot2_28															0	39	255	Cellar of Pity	To The Cellar of Pity	EnteringTheCellarOfPity	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	Act 5 - Frozen River
Act 5 - Ice Cave 2	Glacial Trail	115	4	4			82	200	200	200	200	200	200	2000	1464	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	113	117	116	0	0	0	0	0	73	74	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	68	92	700	700	700	7	9	7	9	7	9	1	0	3	baboon2_29	batdemon6	bloodlord7_26	blunderbore4	clawviper4_28	cr_archer1_28	fallen2_28	fetishshaman8_29	fingermage3	foulcrow4_26	minion1	quillrat7	reanimatedhorde3_26	regurgitator2	sandmaggot6	sandraider5	sk_archer7_28	skmage_cold1_28	swarm3_28	thornhulk4	unraveler9_27	vampire7_29	vilemother3	willowisp4	zombie3_26	1	baboon2_29	batdemon6	bloodlord7_26	blunderbore4	clawviper4_28	cr_archer1_28	fallen2_28	fetishshaman8_29	fingermage3	foulcrow4_26	minion1	quillrat7	reanimatedhorde3_26	regurgitator2	sandmaggot6	sandraider5	sk_archer7_28	skmage_cold1_28	swarm3_28	thornhulk4	unraveler9_27	vampire7_29	vilemother3	willowisp4	zombie3_26	baboon2_29	batdemon6	bloodlord7_26	blunderbore4	clawviper4_28	cr_archer1_28	fallen2_28	fetishshaman8_29	fingermage3	foulcrow4_26	minion1	quillrat7	reanimatedhorde3_26	regurgitator2	sandmaggot6	sandraider5	sk_archer7_28	skmage_cold1_28	swarm3_28	thornhulk4	unraveler9_27	vampire7_29	vilemother3	willowisp4	zombie3_26													0	40	34	Crystalized Cavern Level 2	To The Crystalized Cavern Level 2	EnteringTheCrystalizedCavernLevel2	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	Act 5 - Glacial Trail
Act 5 - Ice Cave 2A	Drifter Cavern	116	4	4			83	32	32	32	32	32	32	2000	1764	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	115	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	68	94	600	600	600	6	8	6	8	6	8	1	0	3	baboon2_29	baboon6_28	bighead6	dkfig2_29	fallenshaman8_26	fingermage2	foulcrow5	frogdemon2_28	frozenhorror1_29	imp1	mummy2_29	overseer3_28	pantherwoman1_27	quillrat7	regurgitator3	sandleaper5	sandmaggot6	siegebeast3_29	skmage_cold1_28	slinger5_28	succubuswitch1	thornhulk4	vulture2_28	wraith6_26	zealot2_28	1	baboon2_29	baboon6_28	bighead6	dkfig2_29	fallenshaman8_26	fingermage2	foulcrow5	frogdemon2_28	frozenhorror1_29	imp1	mummy2_29	overseer3_28	pantherwoman1_27	quillrat7	regurgitator3	sandleaper5	sandmaggot6	siegebeast3_29	skmage_cold1_28	slinger5_28	succubuswitch1	thornhulk4	vulture2_28	wraith6_26	zealot2_28	baboon2_29	bighead6	dkfig2_29	fallenshaman8_26	fingermage2	foulcrow5	frogdemon2_28	frozenhorror1_29	imp1	mummy2_29	overseer3_28	pantherwoman1_27	quillrat7	regurgitator3	sandleaper5	sandmaggot6	skmage_cold1_28	slinger5_28	succubuswitch1	thornhulk4	vulture2_28	wraith6_26	zealot2_28															0	40	255	Echo Chamber	To The Echo Chamber	EnteringTheEchoChamber	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	Act 5 - Drifter Cavern
Act 5 - Barricade Snow	Frozen Tundra	117	4	4			84	128	80	128	80	128	80	2000	1896	0	1	1	0	0	0	0	1	0	0	3	31	11	1	-1	-1	115	0	118	0	0	0	0	0	72	-1	71	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	2025	27	52	77	27	67	90	550	550	550	9	11	9	11	9	11	0	0	3	baboon6_28	bighead5	blunderbore3	clawviper5	crownest2_28	deathmauler3_28	doomknight1	dkmag2	fetishblow8	frogdemon2_28	goatman8_28	cowking	imp8_25	minion11_25	mosquito4_28	overseer3_28	scarab1_28	sk_archer7_28	skeleton3_26	snowyeti1_26	succubus4_27	succubuswitch3_28	vampire6	vulture2_28	zombie3_26	1	baboon6_28	bighead5	blunderbore3	clawviper5	crownest2_28	deathmauler3_28	doomknight1	dkmag2	fetishblow8	frogdemon2_28	goatman8_28	cowking	imp8_25	minion11_25	mosquito4_28	overseer3_28	scarab1_28	sk_archer7_28	skeleton3_26	snowyeti1_26	succubus4_27	succubuswitch3_28	vampire6	vulture2_28	zombie3_26	bighead5	blunderbore3	clawviper5	deathmauler3_28	doomknight1	dkmag2	fetishblow8	frogdemon2_28	goatman8_28	cowking	imp8_25	minion11_25	mosquito4_28	overseer3_28	scarab1_28	sk_archer7_28	skeleton3_26	snowyeti1_26	succubus4_27	succubuswitch3_28	vampire6	vulture2_28	zombie3_26			bunny				2								0	38	36	Tundra Wastelands	To The Tundra Wastelands	EnteringTheTundraWastelands	112	111	113	114	115	129	0	0	25	25	25	25	25	25	0	0	Act 5 - Frozen Tundra
Act 5 - Ice Cave 3	The Ancients' Way	118	4	4			85	200	200	200	200	200	200	2000	2076	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	117	120	119	0	0	0	0	0	73	74	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	69	91	650	650	650	7	9	7	9	7	9	1	0	3	bloodlord7_26	blunderbore4	brute5_28	corruptrogue1_27	cr_archer1_28	cr_lancer6_28	deathmauler1	doomknight2	fetishshaman8_29	foulcrow5	megademon3	mummy2_29	pantherwoman1_27	quillrat8	scarab1_28	siegebeast3_29	skmage_fire7_29	skmage_pois7_29	slinger4_28	slinger5_28	suicideminion1	swarm3_28	unraveler9_27	vulture2_28	willowisp4	1	bloodlord7_26	blunderbore4	brute5_28	corruptrogue1_27	cr_archer1_28	cr_lancer6_28	deathmauler1	doomknight2	fetishshaman8_29	foulcrow5	megademon3	mummy2_29	pantherwoman1_27	quillrat8	scarab1_28	siegebeast3_29	skmage_fire7_29	skmage_pois7_29	slinger4_28	slinger5_28	suicideminion1	swarm3_28	unraveler9_27	vulture2_28	willowisp4	bloodlord7_26	blunderbore4	brute5_28	corruptrogue1_27	cr_archer1_28	cr_lancer6_28	deathmauler1	doomknight2	fetishshaman8_29	foulcrow5	megademon3	mummy2_29	pantherwoman1_27	quillrat8	scarab1_28	skmage_fire7_29	skmage_pois7_29	slinger4_28	slinger5_28	swarm3_28	unraveler9_27	vulture2_28	willowisp4															0	41	37	Glacial Caves Level 1	To The Glacier Caves Level 1	EnteringTheGlacierCavesLevel1	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	Act 5 - The Ancient's Way
Act 5 - Ice Cave 3A	Icy Cellar	119	4	4			86	32	32	32	32	32	32	2000	2376	0	1	0	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	118	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	69	94	650	650	650	6	8	6	8	6	8	1	0	3	arach5_28	bonefetish3_28	cantor5_28	cr_archer1_28	deathmauler1	fallen2_28	fetish4_28	frozenhorror1_29	imp1	minion1	overseer3_28	quillrat7	sandleaper5	siegebeast3_29	sk_archer7_28	skmage_fire7_29	skmage_ltng4_26	slinger5_28	snowyeti1_26	suicideminion1	swarm3_28	unraveler9_27	vilemother2	zealot2_28	zombie3_26	1	arach5_28	bonefetish3_28	cantor5_28	cr_archer1_28	deathmauler1	fallen2_28	fetish4_28	frozenhorror1_29	imp1	minion1	overseer3_28	quillrat7	sandleaper5	siegebeast3_29	sk_archer7_28	skmage_fire7_29	skmage_ltng4_26	slinger5_28	snowyeti1_26	suicideminion1	swarm3_28	unraveler9_27	vilemother2	zealot2_28	zombie3_26	arach5_28	bonefetish3_28	cantor5_28	cr_archer1_28	deathmauler1	fallen2_28	fetish4_28	frozenhorror1_29	imp1	minion1	overseer3_28	quillrat7	sandleaper5	sk_archer7_28	skmage_fire7_29	skmage_ltng4_26	slinger5_28	snowyeti1_26	swarm3_28	unraveler9_27	vilemother2	zealot2_28	zombie3_26															0	41	255	Glacial Caves Level 2	To The Glacier Caves Level 2	EnteringTheGlacierCavesLevel2	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	Act 5 - Icy Cellar
Act 5 - Mountain Top	Arreat Summit	120	4	4			87	20	28	20	28	20	28	2000	2508	0	1	1	0	1	0	0	1	0	0	2	31	-1	1	-1	-1	118	128	0	0	0	0	0	0	79	80	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	27	52	77	37	75	87	0	0	0							0	0	3	ancientbarb1	ancientbarb2	ancientbarb3																								ancientbarb1	ancientbarb2	ancientbarb3																							ancientbarb1	ancientbarb2	ancientbarb3																																			0	42	255	Rocky Summit	To The Rocky Summit	EnteringTheRockySummit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Act 5 - Arreat Summit
Act 5 - Temple Entrance	Nihlathak's Temple	121	4	4			88	22	27	22	27	22	27	2000	2636	0	1	1	0	0	0	0	1	0	1	2	31	-1	-1	-1	-1	0	122	0	0	0	0	0	0	-1	76	-1	-1	-1	-1	-1	-1	0	255	255	255	0	1	1	0	2025	32	57	82	32	70	92	0	0	0							0	0																																																																																										0	43	255	Nihlathaks Temple	To Nihlathaks Temple	EnteringNihlathaksTemple	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Act 5 - Nihlathak's Temple
Act 5 - Temple 1	Halls of Anguish	122	4	4			89	120	120	120	120	120	120	2000	2763	0	1	0	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	121	123	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	3000	33	58	83	33	70	92	700	700	700	6	7	6	7	6	7	0	0	3	arach1_33	baboon6_33	batdemon5_33	bonefetish7_33	clawviper7	deathmauler1	doomknight2_33	fetish7_33	fetishshaman8_33	frozenhorror5_33	cowking_33	imp4	megademon3	quillrat8	reanimatedhorde2	siegebeast2_33	skmage_fire6_33	snowyeti4_33	succubus2	succubuswitch2	swarm1_33	thornhulk4_33	unraveler6_33	vilemother5	wraith5_33		arach1_33	baboon6_33	batdemon5_33	bonefetish7_33	clawviper7	deathmauler1	doomknight2_33	fetish7_33	fetishshaman8_33	frozenhorror5_33	cowking_33	imp4	megademon3	quillrat8	reanimatedhorde2	siegebeast2_33	skmage_fire6_33	snowyeti4_33	succubus2	succubuswitch2	swarm1_33	thornhulk4_33	unraveler6_33	vilemother5	wraith5_33	arach1_33	batdemon5_33	bonefetish7_33	clawviper7	deathmauler1	doomknight2_33	fetish7_33	fetishshaman8_33	frozenhorror5_33	cowking_33	imp4	megademon3	quillrat8	reanimatedhorde2	skmage_fire6_33	snowyeti4_33	succubus2	succubuswitch2	swarm1_33	thornhulk4_33	unraveler6_33	vilemother5	wraith5_33															0	44	255	Halls of Anguish	To The Halls of Anguish	EnteringTheHallsOfAnguish	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	Act 5 - Halls
Act 5 - Temple 2	Halls of Pain	123	4	4			90	120	120	120	120	120	120	2000	2943	0	1	0	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	122	124	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	34	59	84	34	71	93	700	700	700	6	7	6	7	6	7	0	0	3	batdemon5_33	blunderbore4	brute1_34	cantor2_34	clawviper7	cr_lancer8_34	deathmauler1	fallen1_34	fingermage1_34	frozenhorror5_33	cowking_33	minion2	mummy3_34	overseer3	putriddefiler2	regurgitator3_34	sandleaper2_34	sandmaggot3_34	scarab3_34	sk_archer7	skeleton7_34	skmage_fire6_33	succubus2	vilemother4_34	zombie5_34	1	batdemon5_33	blunderbore4	brute1_34	cantor2_34	clawviper7	cr_lancer8_34	deathmauler1	fallen1_34	fingermage1_34	frozenhorror5_33	cowking_33	minion2	mummy3_34	overseer3	putriddefiler2	regurgitator3_34	sandleaper2_34	sandmaggot3_34	scarab3_34	sk_archer7	skeleton7_34	skmage_fire6_33	succubus2	vilemother4_34	zombie5_34	batdemon5_33	blunderbore4	brute1_34	cantor2_34	clawviper7	cr_lancer8_34	deathmauler1	fallen1_34	fingermage1_34	frozenhorror5_33	cowking_33	minion2	mummy3_34	overseer3	putriddefiler2	regurgitator3_34	sandleaper2_34	sandmaggot3_34	scarab3_34	sk_archer7	skeleton7_34	skmage_fire6_33	succubus2	vilemother4_34	zombie5_34													0	44	35	Halls of Death's Calling	To The Halls of Death's Calling	EnteringTheHallsOfDeath'sCalling	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	Act 5 - Halls
